                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          3.2000000000000000E+001          3.2000000000000000E+001          1.5000000000000000E+000                       "gfortran"                         "10.2.0"            "x86_64-macos-21.2.1"                       "20211218" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              82          1.6324493031703059E+006          1.5285208937671375E+000          2.2261908235486835E+001          3.6842504244028601E+002          3.6842504244028601E+002          8.4354938087288200E+000          8.4354938087288200E+000         -6.6321727196861066E-002         -6.6321727196861066E-002          3.1681157290547212E+001          3.1681157290547212E+001         -9.8999999999999986E+001         -6.6346481298973998E+000         -6.6346481298973998E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6346481298973998E+000         -6.6346481298973998E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5945165029212355E+054         -8.5844885321646103E+038          0.0000000000000000E+000         -2.4590326827307778E+037         -8.3385852638915322E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              83          1.6821676852857424E+006          1.5295992356598325E+000          2.2269640318631396E+001          3.6829318139531301E+002          3.6829318139531301E+002          8.4384236536821184E+000          8.4384236536821184E+000         -6.2547736524887390E-002         -6.2547736524887390E-002          3.1669479414482897E+001          3.1669479414482897E+001         -9.8999999999999986E+001         -6.6291531260018344E+000         -6.6291531260018344E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6291531260018344E+000         -6.6291531260018344E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5931530743057614E+054         -8.6898333889829648E+038          0.0000000000000000E+000         -2.4516984129346372E+037         -8.4446635476895007E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              84          1.7282855615595023E+006          1.5306130694591906E+000          2.2276909029466633E+001          3.6816936427220361E+002          3.6816936427220361E+002          8.4411779173597647E+000          8.4411779173597647E+000         -5.8988358405543707E-002         -5.8988358405543707E-002          3.1658518786648926E+001          3.1658518786648926E+001         -9.8999999999999986E+001         -6.6240338682272730E+000         -6.6240338682272730E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6240338682272730E+000         -6.6240338682272730E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5918739230771508E+054         -8.7891853950564106E+038          0.0000000000000000E+000         -2.4448264012046273E+037         -8.5447027549359473E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              85          1.7710629409167606E+006          1.5315653424604090E+000          2.2283735615012979E+001          3.6805320211112564E+002          3.6805320211112564E+002          8.4437646506937547E+000          8.4437646506937547E+000         -5.5637846816506846E-002         -5.5637846816506846E-002          3.1648239985938648E+001          3.1648239985938648E+001         -9.8999999999999986E+001         -6.6192717292936925E+000         -6.6192717292936925E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6192717292936925E+000         -6.6192717292936925E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5906748062442408E+054         -8.8826665100714828E+038          0.0000000000000000E+000         -2.4383912538193439E+037         -8.6388273846895491E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              86          1.8107734864095487E+006          1.5324597361905556E+000          2.2290146580699712E+001          3.6794422023124582E+002          3.6794422023124582E+002          8.4461938971350925E+000          8.4461938971350925E+000         -5.2482642711185093E-002         -5.2482642711185093E-002          3.1638600159832048E+001          3.1638600159832048E+001         -9.8999999999999986E+001         -6.6148366531787453E+000         -6.6148366531787453E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6148366531787453E+000         -6.6148366531787453E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5895506308535637E+054         -8.9706570524462222E+038          0.0000000000000000E+000         -2.4323675990866482E+037         -8.7274202925375580E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              87          1.8476618295793375E+006          1.5332996589447683E+000          2.2296166463684756E+001          3.6784198088122815E+002          3.6784198088122815E+002          8.4484749543163744E+000          8.4484749543163744E+000         -4.9512174096160932E-002         -4.9512174096160932E-002          3.1629559857245837E+001          3.1629559857245837E+001         -9.8999999999999986E+001         -6.6107061825380438E+000         -6.6107061825380438E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6107061825380438E+000         -6.6107061825380438E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5884967155230907E+054         -9.0534186875423845E+038          0.0000000000000000E+000         -2.4267284124163809E+037         -8.8107458463007471E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              88          1.8819569208211380E+006          1.5340884861491795E+000          2.2301819554874179E+001          3.6774605349510705E+002          3.6774605349510705E+002          8.4506170265603231E+000          8.4506170265603231E+000         -4.6719136604463224E-002         -4.6719136604463224E-002          3.1621080376050063E+001          3.1621080376050063E+001         -9.8999999999999986E+001         -6.6068626812138200E+000         -6.6068626812138200E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6068626812138200E+000         -6.6068626812138200E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5875084787384390E+054         -9.1311417696192309E+038          0.0000000000000000E+000         -2.4214483857848279E+037         -8.8889969310407477E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              89          1.9138860579061327E+006          1.5348298638477189E+000          2.2307132075069568E+001          3.6765597753840581E+002          3.6765597753840581E+002          8.4526300494666646E+000          8.4526300494666646E+000         -4.4088600501580276E-002         -4.4088600501580276E-002          3.1613120470665962E+001          3.1613120470665962E+001         -9.8999999999999986E+001         -6.6032792759799515E+000         -6.6032792759799515E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6032792759799515E+000         -6.6032792759799515E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5865810542342258E+054         -9.2042290564126570E+038          0.0000000000000000E+000         -2.4165021641026205E+037         -8.9625788400023946E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              90          1.9436361285866816E+006          1.5355267557770886E+000          2.2312125344801277E+001          3.6757137796686419E+002          3.6757137796686419E+002          8.4545221018218175E+000          8.4545221018218175E+000         -4.1610944096790260E-002         -4.1610944096790260E-002          3.1605646537562535E+001          3.1605646537562535E+001         -9.8999999999999986E+001         -6.5999387955555910E+000         -6.5999387955555910E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5999387955555910E+000         -6.5999387955555910E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5857104757969879E+054         -9.2729077064792537E+038          0.0000000000000000E+000         -2.4118654466104193E+037         -9.0317211618182118E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              91          1.9713784372648525E+006          1.5361819762547095E+000          2.2316819604797178E+001          3.6749190002903811E+002          3.6749190002903811E+002          8.4563008532528787E+000          8.4563008532528787E+000         -3.9277564954634525E-002         -3.9277564954634525E-002          3.1598626838535868E+001          3.1598626838535868E+001         -9.8999999999999986E+001         -6.5968241077308356E+000         -6.5968241077308356E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5968241077308356E+000         -6.5968241077308356E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5848930025153057E+054         -9.3374222874081393E+038          0.0000000000000000E+000         -2.4075173744317083E+037         -9.0966705499649688E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              92          1.9972721484131361E+006          1.5367982471049799E+000          2.2321234424950376E+001          3.6741720210419686E+002          3.6741720210419686E+002          8.4579737191938840E+000          8.4579737191938840E+000         -3.7080370797843668E-002         -3.7080370797843668E-002          3.1592030859459598E+001          3.1592030859459598E+001         -9.8999999999999986E+001         -6.5939150297061957E+000         -6.5939150297061957E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5939150297061957E+000         -6.5939150297061957E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5841250431435268E+054         -9.3980981988941344E+038          0.0000000000000000E+000         -2.4034382296988498E+037         -9.1577543759242490E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              93          2.0214653059794907E+006          1.5373781912627462E+000          2.2325388658445281E+001          3.6734695624658042E+002          3.6734695624658042E+002          8.4595478435032447E+000          8.4595478435032447E+000         -3.5009204459166901E-002         -3.5009204459166901E-002          3.1585829348329774E+001          3.1585829348329774E+001         -9.8999999999999986E+001         -6.5911950264778030E+000         -6.5911950264778030E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5911950264778030E+000         -6.5911950264778030E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5834031594232724E+054         -9.4552001557491777E+038          0.0000000000000000E+000         -2.3996091877226993E+037         -9.2152392369769076E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              94          2.0440839966263841E+006          1.5379240450946610E+000          2.2329298381621978E+001          3.6728088279113331E+002          3.6728088279113331E+002          8.4610293178360827E+000          8.4610293178360827E+000         -3.3054858181178530E-002         -3.3054858181178530E-002          3.1579997361278121E+001          3.1579997361278121E+001         -9.8999999999999986E+001         -6.5886509097557591E+000         -6.5886509097557591E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5886509097557591E+000         -6.5886509097557591E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5827244196478924E+054         -9.5089348631542948E+038          0.0000000000000000E+000         -2.3960130070442002E+037         -9.2693335624498755E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              95          2.0652358766987063E+006          1.5384377179168189E+000          2.2332977321811793E+001          3.6721874287509559E+002          3.6721874287509559E+002          8.4624233437598999E+000          8.4624233437598999E+000         -3.1211334577321691E-002         -3.1211334577321691E-002          3.1574513594009510E+001          3.1574513594009510E+001         -9.8999999999999986E+001         -6.5862699604077255E+000         -6.5862699604077255E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5862699604077255E+000         -6.5862699604077255E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5820863199149546E+054         -9.5595097467980657E+038          0.0000000000000000E+000         -2.3926349693996242E+037         -9.3202462498581034E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              96          2.0850239008542995E+006          1.5389211032632244E+000          2.2336439087301990E+001          3.6716030058541156E+002          3.6716030058541156E+002          8.4637350777339559E+000          8.4637350777339559E+000         -2.9473587107827340E-002         -2.9473587107827340E-002          3.1569357034272088E+001          3.1569357034272088E+001         -9.8999999999999986E+001         -6.5840423785387792E+000         -6.5840423785387792E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5840423785387792E+000         -6.5840423785387792E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5814863938178803E+054         -9.6070788556453174E+038          0.0000000000000000E+000         -2.3894618528182647E+037         -9.3681326703634915E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              97          2.1035493593678125E+006          1.5393761469178040E+000          2.2339697655199618E+001          3.6710531464874384E+002          3.6710531464874384E+002          8.4649698159709050E+000          8.4649698159709050E+000         -2.7835515185515618E-002         -2.7835515185515618E-002          3.1564506226367225E+001          3.1564506226367225E+001         -9.8999999999999986E+001         -6.5819548891465507E+000         -6.5819548891465507E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5819548891465507E+000         -6.5819548891465507E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5809221266254509E+054         -9.6518789703562422E+038          0.0000000000000000E+000         -2.3864805302924166E+037         -9.4132309173270012E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              98          2.1209059126747721E+006          1.5398046838093091E+000          2.2342766203032696E+001          3.6705355804439597E+002          3.6705355804439597E+002          8.4661325517064885E+000          8.4661325517064885E+000         -2.6289906124947748E-002         -2.6289906124947748E-002          3.1559940996426082E+001          3.1559940996426082E+001         -9.8999999999999986E+001         -6.5800008295552734E+000         -6.5800008295552734E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5800008295552734E+000         -6.5800008295552734E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5803911554248511E+054         -9.6940110941205711E+038          0.0000000000000000E+000         -2.3836780849215182E+037         -9.4556432856284189E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              99          2.1371736533384072E+006          1.5402082873145524E+000          2.2345656031138628E+001          3.6700483609278928E+002          3.6700483609278928E+002          8.4672275668704167E+000          8.4672275668704167E+000         -2.4831510215366944E-002         -2.4831510215366944E-002          3.1555644046184039E+001          3.1555644046184039E+001         -9.8999999999999986E+001         -6.5781669157142453E+000         -6.5781669157142453E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5781669157142453E+000         -6.5781669157142453E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5798914542974843E+054         -9.7337261099578185E+038          0.0000000000000000E+000         -2.3810427918053030E+037         -9.4956218307772875E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             100          2.1524270414417023E+006          1.5405884463463075E+000          2.2348377830628451E+001          3.6695896494033985E+002          3.6695896494033985E+002          8.4682589125440302E+000          8.4682589125440302E+000         -2.3456913561657602E-002         -2.3456913561657602E-002          3.1551599049636209E+001          3.1551599049636209E+001         -9.8999999999999986E+001         -6.5764481651754423E+000         -6.5764481651754423E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5764481651754423E+000         -6.5764481651754423E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5794211123269834E+054         -9.7710997471050647E+038          0.0000000000000000E+000         -2.3785642549915810E+037         -9.5332433216059063E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             101          2.1667420811245907E+006          1.5409467426942662E+000          2.2350942953875204E+001          3.6691575010425657E+002          3.6691575010425657E+002          8.4692308903743996E+000          8.4692308903743996E+000         -2.2159398004072198E-002         -2.2159398004072198E-002          3.1547788760313615E+001          3.1547788760313615E+001         -9.8999999999999986E+001         -6.5748346025296209E+000         -6.5748346025296209E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5748346025296209E+000         -6.5748346025296209E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5789781134328125E+054         -9.8063213033082842E+038          0.0000000000000000E+000         -2.3762322791275954E+037         -9.5686980753955252E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             102          2.1801808260731138E+006          1.5412844552983798E+000          2.2353360581519272E+001          3.6687503414174989E+002          3.6687503414174989E+002          8.4701469790945403E+000          8.4701469790945403E+000         -2.0933498167291904E-002         -2.0933498167291904E-002          3.1544199211959764E+001          3.1544199211959764E+001         -9.8999999999999986E+001         -6.5733189036474879E+000         -6.5733189036474879E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5733189036474879E+000         -6.5733189036474879E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5785608244958235E+054         -9.8395263320990164E+038          0.0000000000000000E+000         -2.3740371248531729E+037         -9.6021226196136993E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             103          2.1927962381743882E+006          1.5416026716608442E+000          2.2355638520713331E+001          3.6683668310830774E+002          3.6683668310830774E+002          8.4710101369947939E+000          8.4710101369947939E+000         -1.9777198074140009E-002         -1.9777198074140009E-002          3.1540818521414117E+001          3.1540818521414117E+001         -9.8999999999999986E+001         -6.5718960228886862E+000         -6.5718960228886862E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5718960228886862E+000         -6.5718960228886862E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5781678558300423E+054         -9.8708036562574875E+038          0.0000000000000000E+000         -2.3719707576757109E+037         -9.6336065804899166E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             104          2.2046464775906415E+006          1.5419026447132940E+000          2.2357785760226982E+001          3.6680054349633082E+002          3.6680054349633082E+002          8.4718237701043932E+000          8.4718237701043932E+000         -1.8686212611301021E-002         -1.8686212611301021E-002          3.1537633091489106E+001          3.1537633091489106E+001         -9.8999999999999986E+001         -6.5705590690469986E+000         -6.5705590690469986E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5705590690469986E+000         -6.5705590690469986E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5777976196739750E+054         -9.9002859041735469E+038          0.0000000000000000E+000         -2.3700255488528563E+037         -9.6632833492882621E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             105          2.2157841914279070E+006          1.5421855189112850E+000          2.2359810509742996E+001          3.6676647521828249E+002          3.6676647521828249E+002          8.4725909892405920E+000          8.4725909892405920E+000         -1.7655268434538667E-002         -1.7655268434538667E-002          3.1534630517375739E+001          3.1534630517375739E+001         -9.8999999999999986E+001         -6.5693023192934499E+000         -6.5693023192934499E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5693023192934499E+000         -6.5693023192934499E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5774486679069801E+054         -9.9280825463375048E+038          0.0000000000000000E+000         -2.3681935494955645E+037         -9.6912631913879478E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             106          2.2262516132777622E+006          1.5424521997737337E+000          2.2361719266414145E+001          3.6673436725871579E+002          3.6673436725871579E+002          8.4733142563078854E+000          8.4733142563078854E+000         -1.6682209617151451E-002         -1.6682209617151451E-002          3.1531800964320137E+001          3.1531800964320137E+001         -9.8999999999999986E+001         -6.5681218855214585E+000         -6.5681218855214585E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5681218855214585E+000         -6.5681218855214585E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5771198519600308E+054         -9.9542645276461022E+038          0.0000000000000000E+000         -2.3664678521641091E+037         -9.7176177424296920E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             107          2.2360933903034911E+006          1.5427036782430117E+000          2.2363519137026177E+001          3.6670409857362034E+002          3.6670409857362034E+002          8.4739962642132127E+000          8.4739962642132127E+000         -1.5763827168518436E-002         -1.5763827168518436E-002          3.1529133720968701E+001          3.1529133720968701E+001         -9.8999999999999986E+001         -6.5670108802306091E+000         -6.5670108802306091E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5670108802306091E+000         -6.5670108802306091E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5768099221921217E+054         -9.9789719641258798E+038          0.0000000000000000E+000         -2.3648423090175856E+037         -9.7424877332241207E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             108          2.2453513814044655E+006          1.5429408941426732E+000          2.2365216860609912E+001          3.6667555450823193E+002          3.6667555450823193E+002          8.4746395665136305E+000          8.4746395665136305E+000         -1.4896843361889855E-002         -1.4896843361889855E-002          3.1526618645090295E+001          3.1526618645090295E+001         -9.8999999999999986E+001         -6.5659656669850008E+000         -6.5659656669850008E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5659656669850008E+000         -6.5659656669850008E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5765176957706168E+054         -1.0002274149140097E+039          0.0000000000000000E+000         -2.3633106050509316E+037         -9.7659430886350029E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             109          2.2540637866308908E+006          1.5431647118920577E+000          2.2366818634915017E+001          3.6664862969053780E+002          3.6664862969053780E+002          8.4752465116636486E+000          8.4752465116636486E+000         -1.4077902525767834E-002         -1.4077902525767834E-002          3.1524246417892382E+001          3.1524246417892382E+001         -9.8999999999999986E+001         -6.5649817860291195E+000         -6.5649817860291195E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5649817860291195E+000         -6.5649817860291195E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5762420861496047E+054         -1.0024260403458728E+039          0.0000000000000000E+000         -2.3618668372578127E+037         -9.7880737197329470E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             110          2.2622642848594110E+006          1.5433758946652385E+000          2.2368329931617055E+001          3.6662323110795029E+002          3.6662323110795029E+002          8.4758191729934111E+000          8.4758191729934111E+000         -1.3304437811204491E-002         -1.3304437811204491E-002          3.1522008814027888E+001          3.1522008814027888E+001         -9.8999999999999986E+001         -6.5640570357106425E+000         -6.5640570357106425E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5640570357106425E+000         -6.5640570357106425E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5759821343217353E+054         -1.0044970585206854E+039          0.0000000000000000E+000         -2.3605056645440275E+037         -9.8089200187524502E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             111          2.2699848776973900E+006          1.5435751771615243E+000          2.2369756017462443E+001          3.6659926933144203E+002          3.6659926933144203E+002          8.4763595461812002E+000          8.4763595461812002E+000         -1.2573563522591863E-002         -1.2573563522591863E-002          3.1519897928210145E+001          3.1519897928210145E+001         -9.8999999999999986E+001         -6.5631859075657761E+000         -6.5631859075657761E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5631859075657761E+000         -6.5631859075657761E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5757369189446610E+054         -1.0064520387431970E+039          0.0000000000000000E+000         -2.3592222291269402E+037         -9.8285981645192767E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             112          2.2772540494414931E+006          1.5437632154228949E+000          2.2371101595209026E+001          3.6657666452914839E+002          3.6657666452914839E+002          8.4768694131984557E+000          8.4768694131984557E+000         -1.1883327987338866E-002         -1.1883327987338866E-002          3.1517906704216379E+001          3.1517906704216379E+001         -9.8999999999999986E+001         -6.5623648130028451E+000         -6.5623648130028451E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5623648130028451E+000         -6.5623648130028451E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5755056177098059E+054         -1.0082983453404478E+039          0.0000000000000000E+000         -2.3580119932521396E+037         -9.8471822540792647E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             113          2.2841002440392370E+006          1.5439406747773776E+000          2.2372371433042709E+001          3.6655533587553651E+002          3.6655533587553651E+002          8.4773505808086558E+000          8.4773505808086558E+000         -1.1231503650005612E-002         -1.1231503650005612E-002          3.1516028001375354E+001          3.1516028001375354E+001         -9.8999999999999986E+001         -6.5615911473350188E+000         -6.5615911473350188E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5615911473350188E+000         -6.5615911473350188E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5752873988407939E+054         -1.0100412112450898E+039          0.0000000000000000E+000         -2.3568707193127568E+037         -9.8647250405196215E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             114          2.2905502508542691E+006          1.5441081871693658E+000          2.2373570059337137E+001          3.6653520666949379E+002          3.6653520666949379E+002          8.4778047649054855E+000          8.4778047649054855E+000         -1.0615862075533977E-002         -1.0615862075533977E-002          3.1514255045132703E+001          3.1514255045132703E+001         -9.8999999999999986E+001         -6.5608621563563965E+000         -6.5608621563563965E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5608621563563965E+000         -6.5608621563563965E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5750814734002531E+054         -1.0116862865637860E+039          0.0000000000000000E+000         -2.3557942322464936E+037         -9.8812834424132097E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             115          2.2966287884356785E+006          1.5442663392391327E+000          2.2374701677471048E+001          3.6651620575331867E+002          3.6651620575331867E+002          8.4782335582353969E+000          8.4782335582353969E+000         -1.0034055815764923E-002         -1.0034055815764923E-002          3.1512581551699274E+001          3.1512581551699274E+001         -9.8999999999999986E+001         -6.5601750935463254E+000         -6.5601750935463254E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5601750935463254E+000         -6.5601750935463254E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5748871097303678E+054         -1.0132392794630463E+039          0.0000000000000000E+000         -2.3547786091806342E+037         -9.8969149337123996E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             116          2.3023576240029889E+006          1.5444156478974980E+000          2.2375769991142924E+001          3.6649827043292373E+002          3.6649827043292373E+002          8.4786383642057341E+000          8.4786383642057341E+000         -9.4844435111554048E-003         -9.4844435111554048E-003          3.1511001984811735E+001          3.1511001984811735E+001         -9.8999999999999986E+001         -6.5595283359866778E+000         -6.5595283359866778E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5595283359866778E+000         -6.5595283359866778E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5747036632255407E+054         -1.0147034045303247E+039          0.0000000000000000E+000         -2.3538202807526899E+037         -9.9116520172279780E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             117          2.3078737195467609E+006          1.5445596441612084E+000          2.2376800268571845E+001          3.6648097611416125E+002          3.6648097611416125E+002          8.4790287574631780E+000          8.4790287574631780E+000         -8.9540004666708688E-003         -8.9540004666708688E-003          3.1509478939108845E+001          3.1509478939108845E+001         -9.8999999999999986E+001         -6.5589188442921733E+000         -6.5589188442921733E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5589188442921733E+000         -6.5589188442921733E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5745267884805626E+054         -1.0160850925215175E+039          0.0000000000000000E+000         -2.3529088158190315E+037         -9.9255600436332723E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             118          2.3132609341719290E+006          1.5447004950290402E+000          2.2377808016443435E+001          3.6646406228214448E+002          3.6646406228214448E+002          8.4794106138090779E+000          8.4794106138090779E+000         -8.4348593796052009E-003         -8.4348593796052009E-003          3.1507989465549560E+001          3.1507989465549560E+001         -9.8999999999999986E+001         -6.5583314799177819E+000         -6.5583314799177819E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5583314799177819E+000         -6.5583314799177819E+000          1.0000000000000000E+000         -1.0000000000000000E+000          3.5743538196535188E+054         -1.0174184178318718E+039          0.0000000000000000E+000         -2.3520255369130305E+037         -9.9389816246274149E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
