                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          5.0000000000000000E+000          3.0000000000000000E+000          3.0000000000000000E+000                       "gfortran"                         "10.2.0"            "x86_64-macos-21.2.1"                       "20211217" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                         Pre_zams 
                              20          1.4083376672700353E+005          3.0000000000000000E+000          1.7507135994165807E+001          1.1071689311776208E+002          1.8452771823271661E+002          7.4193633094098370E+000          5.8765700450748710E+000         -5.9809459600213222E-001         -1.0000000000000000E+000          4.9999891974867641E+000          3.0000006225078719E+000         -9.8999999999999986E+001         -1.0077428092295946E+001         -1.1339800634927817E+001         -9.8999999999999986E+001         -1.2556896810600980E+001         -1.0103363385088462E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.4654692772384841E-002          1.3406826076307344E+053          2.3062284662694554E+037          0.0000000000000000E+000         -4.5161540126604909E+033         -2.5359841609589558E+034          2.3092160658316805E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              21          1.4615936460018629E+005          3.0000000000000000E+000          1.7507135683183943E+001          1.1071689795273201E+002          1.8452770815327267E+002          7.4193630248639160E+000          5.8765700826621599E+000         -6.0044344950428341E-001         -1.0000000000000000E+000          4.9999887467416206E+000          3.0000006469379783E+000         -9.8999999999999986E+001         -1.0072437314435390E+001         -1.1338443010741067E+001         -9.8999999999999986E+001         -1.2555539177947109E+001         -1.0098150022109632E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.4199378144070082E-002          1.3406825215016525E+053          2.4536956539039839E+037          0.0000000000000000E+000         -4.5161534351791090E+033         -2.5663906854699056E+034          2.4567136599329717E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              22          1.5104009358861143E+005          3.0000000000000000E+000          1.7507135394748737E+001          1.1071690242997178E+002          1.8452769881179131E+002          7.4193627611094346E+000          5.8765701173742828E+000         -6.0272166249974890E-001         -1.0000000000000000E+000          4.9999883288709723E+000          3.0000006694021106E+000         -9.8999999999999986E+001         -1.0067442825597334E+001         -1.1336995038709400E+001         -9.8999999999999986E+001         -1.2554091198185594E+001         -1.0092940153205419E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.3758579791262071E-002          1.3406824415822488E+053          2.5877430857399870E+037          0.0000000000000000E+000         -4.5161528991014575E+033         -2.5971481594338487E+034          2.5907918491893312E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              23          1.5554729625039976E+005          3.0000000000000000E+000          1.7507135125217825E+001          1.1071690660726750E+002          1.8452769008906054E+002          7.4193625147876734E+000          5.8765701496756266E+000         -6.0493517898797000E-001         -1.0000000000000000E+000          4.9999879385640700E+000          3.0000006902177137E+000         -9.8999999999999986E+001         -1.0062500854712622E+001         -1.1335518095064350E+001         -9.8999999999999986E+001         -1.2552614247432741E+001         -1.0087789544851935E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.3331372391149913E-002          1.3406823668693179E+053          2.7035389349844597E+037          0.0000000000000000E+000         -4.5161523977212647E+033         -2.6279225254252885E+034          2.7066184727496571E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              24          1.5974441277041475E+005          3.0000000000000000E+000          1.7507134871313625E+001          1.1071691053642986E+002          1.8452768187799578E+002          7.4193622828805239E+000          5.8765701799801402E+000         -6.0709074012505349E-001         -1.0000000000000000E+000          4.9999875710473338E+000          3.0000007096654571E+000         -9.8999999999999986E+001         -1.0057673905631065E+001         -1.1334081809205628E+001         -9.8999999999999986E+001         -1.2551177954987825E+001         -1.0082760136872317E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.2916620022067686E-002          1.3406822964592917E+053          2.7953370824285710E+037          0.0000000000000000E+000         -4.5161519249920606E+033         -2.6583259543342185E+034          2.7984470235754043E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              25          1.6368849719670686E+005          3.0000000000000000E+000          1.7507134630049766E+001          1.1071691426449374E+002          1.8452767408119931E+002          7.4193620626419037E+000          5.8765702086613922E+000         -6.0919608578769580E-001         -1.0000000000000000E+000          4.9999872219757711E+000          3.0000007279962659E+000         -9.8999999999999986E+001         -1.0053031732122705E+001         -1.1332764566944528E+001         -9.8999999999999986E+001         -1.2549860706573330E+001         -1.0077921049017165E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.2513040567029212E-002          1.3406822295279597E+053          2.8585082622074614E+037          0.0000000000000000E+000         -4.5161514753940948E+033         -2.6879087507858607E+034          2.8616477861057865E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              26          1.6743164158224856E+005          3.0000000000000000E+000          1.7507134398657769E+001          1.1071691783488353E+002          1.8452766660855852E+002          7.4193618515301063E+000          5.8765702360619629E+000         -6.1125988191663183E-001         -1.0000000000000000E+000          4.9999868873262523E+000          3.0000007454379207E+000         -9.8999999999999986E+001         -1.0048646374593092E+001         -1.1331648895070469E+001         -9.8999999999999986E+001         -1.2548745028899281E+001         -1.0073343599678024E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.2119168630112761E-002          1.3406821653103854E+053          2.8887517941930406E+037          0.0000000000000000E+000         -4.5161510437989626E+033         -2.7161890068783317E+034          2.8919195983042986E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              27          1.7102218178693388E+005          3.0000000000000000E+000          1.7507134174526875E+001          1.1071692128836567E+002          1.8452765937527832E+002          7.4193616471523560E+000          5.8765702625010805E+000         -6.1329229997664692E-001         -1.0000000000000000E+000          4.9999865633100553E+000          3.0000007622003704E+000         -9.8999999999999986E+001         -1.0044593073169425E+001         -1.1330822304255628E+001         -9.8999999999999986E+001         -1.2547918432565783E+001         -1.0069102226074730E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.1733369868918397E-002          1.3406821030844064E+053          2.8848634097208064E+037          0.0000000000000000E+000         -4.5161506253602466E+033         -2.7426479082014584E+034          2.8880576726915440E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              28          1.7450528945912400E+005          3.0000000000000000E+000          1.7507133955179306E+001          1.1071692466346124E+002          1.8452765230105172E+002          7.4193614472415526E+000          5.8765702882781801E+000         -6.1530477721184063E-001         -1.0000000000000000E+000          4.9999862463358271E+000          3.0000007784781806E+000         -9.8999999999999986E+001         -1.0040942946139316E+001         -1.1330370923023311E+001         -9.8999999999999986E+001         -1.2547467046029718E+001         -1.0065267110432101E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.1353733514106312E-002          1.3406820421637513E+053          2.8473013325035073E+037          0.0000000000000000E+000         -4.5161502154707144E+033         -2.7667785173975424E+034          2.8505197260424519E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              29          1.7792321572192796E+005          3.0000000000000000E+000          1.7507133738269399E+001          1.1071692799647164E+002          1.8452764531001986E+002          7.4193612496552008E+000          5.8765703136732768E+000         -6.1730956050798658E-001         -1.0000000000000000E+000          4.9999859330081851E+000          3.0000007944510343E+000         -9.8999999999999986E+001         -1.0037763979945963E+001         -1.1330380179331843E+001         -9.8999999999999986E+001         -1.2547476297187844E+001         -1.0061905192546902E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.0978118279608152E-002          1.3406819818979291E+053          2.7780865667776170E+037          0.0000000000000000E+000         -4.5161498097636517E+033         -2.7880841913312149E+034          2.7813262659499248E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              30          1.8131594644151031E+005          3.0000000000000000E+000          1.7507133521559833E+001          1.1071693132185288E+002          1.8452763832999560E+002          7.4193610523535458E+000          5.8765703389499260E+000         -6.1931918999159608E-001         -1.0000000000000000E+000          4.9999856200932982E+000          3.0000008102858535E+000         -9.8999999999999986E+001         -1.0035123166031383E+001         -1.1330936272280153E+001         -9.8999999999999986E+001         -1.2548032385082234E+001         -1.0059082348727371E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.0604238480766887E-002          1.3406819216657445E+053          2.6794275117026453E+037          0.0000000000000000E+000         -4.5161494040672501E+033         -2.8060697563166238E+034          2.6826851963993687E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              31          1.8472219136534329E+005          3.0000000000000000E+000          1.7507133302881275E+001          1.1071693467285492E+002          1.8452763129114504E+002          7.4193608533623943E+000          5.8765703643603606E+000         -6.2134612047622928E-001         -1.0000000000000000E+000          4.9999853044597256E+000          3.0000008261400524E+000         -9.8999999999999986E+001         -1.0033092681726197E+001         -1.1332131569278744E+001         -9.8999999999999986E+001         -1.2549227677070583E+001         -1.0056869620012048E+001         -9.8999999999999986E+001          1.0000000000000000E+000          5.0229761082684274E-002          1.3406818608640289E+053          2.5532254431095459E+037          0.0000000000000000E+000         -4.5161489943272017E+033         -2.8202064540890324E+034          2.5564972644630678E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              32          1.8818107260648086E+005          3.0000000000000000E+000          1.7507133080050824E+001          1.1071693808276451E+002          1.8452762412336833E+002          7.4193606506990442E+000          5.8765703901548134E+000         -6.2340323125933039E-001         -1.0000000000000000E+000          4.9999849829612719E+000          3.0000008421675144E+000         -9.8999999999999986E+001         -1.0031756762448747E+001         -1.1334070893952497E+001         -9.8999999999999986E+001         -1.2551166996727963E+001         -1.0055350118963638E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9852376754024444E-002          1.3406817988850911E+053          2.4028232786556465E+037          0.0000000000000000E+000         -4.5161485764508047E+033         -2.8298922673935284E+034          2.4061047857806853E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
                              33          1.9173382216661557E+005          3.0000000000000000E+000          1.7507132850793351E+001          1.1071694158610984E+002          1.8452761675376911E+002          7.4193604423007340E+000          5.8765704165906536E+000         -6.2550295773624631E-001         -1.0000000000000000E+000          4.9999846523231719E+000          3.0000008585240834E+000         -9.8999999999999986E+001         -1.0031211697687441E+001         -1.1336872372568216E+001         -9.8999999999999986E+001         -1.2553968470272485E+001         -1.0054618979777800E+001         -9.8999999999999986E+001          1.0000000000000000E+000          4.9469705518507268E-002          1.3406817350947203E+053          2.2280648897553577E+037          0.0000000000000000E+000         -4.5161481461594675E+033         -2.8344587315305994E+034          2.2313509633015041E+037          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.0000000000000000E+000 
